deal_id,company,deal_size,deal_date,prev_deal_date,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb,is_prev_gafam,is_prev_bigtech_narrow,is_prev_bigtech_large_excluding_gafamn,is_prev_bigtech_large_composite,is_prev_ai_giant_narrow,is_prev_ai_giant_large,is_prev_no_bigtech,is_prev_big_no_tech,is_prev_acc_inc_custom,is_prev_acc_inc_pb
170540-56T,ZhiChongJia,0,2016-09-07 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170540-65T,ZhiChongJia,0,2017-11-03 00:00:00,2016-09-07 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
121043-44T,Windorise Technology,2.6,2019-05-22 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131696-29T,StormForge,0,2016-10-03 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
115915-15T,StormForge,4.38,2019-01-29 00:00:00,2016-10-03 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
29456-02T,Qubit (Business/Productivity Software),1.03,2010-10-01 00:00:00,2010-01-01 00:00:00,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29456-11T,Qubit (Business/Productivity Software),5.82,2012-12-04 00:00:00,2010-10-01 00:00:00,2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37963-63T,Qubit (Business/Productivity Software),20.96,2014-09-29 00:00:00,2012-12-04 00:00:00,2010,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
66648-52T,Qubit (Business/Productivity Software),36.15,2016-02-22 00:00:00,2014-09-29 00:00:00,2010,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
67482-55T,TypeGenie,0,2016-03-09 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80540-47T,TypeGenie,0.62,2016-07-11 00:00:00,2016-03-09 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
80545-24T,TypeGenie,0,2016-09-08 00:00:00,2016-07-11 00:00:00,2015,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
94094-11T,TypeGenie,0.05,2017-06-14 00:00:00,2016-09-08 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1
175077-64T,TypeGenie,0.08,2017-10-01 00:00:00,2017-06-14 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175077-73T,TypeGenie,0.35,2018-05-01 00:00:00,2017-10-01 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175077-82T,TypeGenie,0.2,2018-12-01 00:00:00,2018-05-01 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175077-91T,TypeGenie,0.03,2020-06-01 00:00:00,2018-12-01 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126722-71T,Sleek (Business/Productivity Software),0.9,2020-02-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
181212-49T,Akridata,13.57,2022-03-24 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279484-57T,Akridata,0,2024-11-07 00:00:00,2022-03-24 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
182284-66T,UnitX (Electronic Equipment and Instruments),15.76,2021-09-22 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242120-53T,UnitX (Electronic Equipment and Instruments),4.29,2023-09-27 00:00:00,2021-09-22 00:00:00,2018,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
277768-45T,UnitX (Electronic Equipment and Instruments),42.75,2024-11-18 00:00:00,2023-09-27 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
75728-17T,Friendly,0,2013-04-04 00:00:00,2012-01-01 00:00:00,2012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75727-36T,Friendly,0.02,2016-01-01 00:00:00,2013-04-04 00:00:00,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75724-39T,Friendly,0.03,2016-09-01 00:00:00,2016-01-01 00:00:00,2012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
121658-68T,Friendly,0,2018-01-01 00:00:00,2016-09-01 00:00:00,2012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120749-41T,Friendly,0.04,2019-01-09 00:00:00,2018-01-01 00:00:00,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
183381-40T,Friendly,0,2021-11-01 00:00:00,2019-01-09 00:00:00,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
277985-17T,Friendly,1.16,2024-11-19 00:00:00,2021-11-01 00:00:00,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
266174-47T,Mechanomind,0,2021-04-29 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
30624-22T,Arterys,1.55,2013-06-25 00:00:00,2011-01-01 00:00:00,2011,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
62832-16T,Arterys,10.87,2016-03-14 00:00:00,2013-06-25 00:00:00,2011,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
82555-93T,Arterys,0,2017-02-13 00:00:00,2016-03-14 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
247972-51T,Arterys,0,2017-06-01 00:00:00,2017-02-13 00:00:00,2011,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
109372-78T,Arterys,0.01,2017-07-19 00:00:00,2017-06-01 00:00:00,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
97143-31T,Arterys,25.6,2017-11-03 00:00:00,2017-07-19 00:00:00,2011,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
136463-77T,Arterys,25.71,2020-05-06 00:00:00,2017-11-03 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
132328-45T,DeepSight AI Labs,0,2018-10-01 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
186749-38T,DeepSight AI Labs,0.02,2019-03-05 00:00:00,2018-10-01 00:00:00,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
132329-80T,DeepSight AI Labs,0,2019-04-04 00:00:00,2019-03-05 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132329-17T,DeepSight AI Labs,0,2019-05-04 00:00:00,2019-04-04 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
208601-47T,DeepSight AI Labs,0,2019-10-01 00:00:00,2019-05-04 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
171240-67T,DeepSight AI Labs,0.03,2021-01-16 00:00:00,2019-10-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
212080-15T,DeepSight AI Labs,0.09,2022-04-02 00:00:00,2021-01-16 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208594-54T,DeepSight AI Labs,0.24,2022-11-17 00:00:00,2022-04-02 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
127820-53T,Mantle Labs,1.68,2018-09-26 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
127554-31T,Mantle Labs,0,2019-06-30 00:00:00,2018-09-26 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
177973-21T,Mantle Labs,2.4,2021-07-06 00:00:00,2019-06-30 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
180991-00T,Meihao 365,6.56,2021-09-27 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123055-12T,Zhuoshi Technology,0,2019-09-06 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210725-20T,Zhuoshi Technology,5.42,2022-12-14 00:00:00,2019-09-06 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
246615-04T,Zhuoshi Technology,7.63,2023-09-14 00:00:00,2022-12-14 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
269520-67T,Zhuoshi Technology,12.71,2024-08-11 00:00:00,2023-09-14 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
126044-29T,One Fourth Labs,0,2019-01-18 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
108462-52T,GJS Robot,0.11,2016-08-25 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108462-70T,GJS Robot,0,2016-09-01 00:00:00,2016-08-25 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108463-06T,GJS Robot,0,2017-11-06 00:00:00,2016-09-01 00:00:00,2015,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108477-01T,GJS Robot,0.07,2017-12-08 00:00:00,2017-11-06 00:00:00,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
112033-00T,GJS Robot,12.55,2018-09-21 00:00:00,2017-12-08 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188428-42T,GJS Robot,0,2021-09-15 00:00:00,2018-09-21 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
188428-51T,GJS Robot,0,2022-01-13 00:00:00,2021-09-15 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
155759-32T,Hessian Health,25.67,2019-12-31 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
214334-92T,Adsys,0.15,2023-01-21 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56568-61T,Imalogix,0.22,2012-03-23 00:00:00,2011-01-01 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277250-59T,OWLplaces,0,2021-06-23 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
243979-93T,OWLplaces,0.05,2022-01-01 00:00:00,2021-06-23 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
275106-25T,OWLplaces,0.02,2024-05-30 00:00:00,2022-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
110712-88T,ThreatWarrior,0.61,2018-08-21 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119833-21T,ThreatWarrior,0.04,2019-04-02 00:00:00,2018-08-21 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119423-62T,ThreatWarrior,0.27,2019-05-30 00:00:00,2019-04-02 00:00:00,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
169960-78T,ThreatWarrior,11.47,2021-07-01 00:00:00,2019-05-30 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18836-20T,Azumio,1.75,2011-07-27 00:00:00,2011-01-01 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36505-00T,Azumio,0.68,2014-08-08 00:00:00,2011-07-27 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
206833-42T,Dianox,0,2020-02-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
206833-78T,Dianox,0.05,2021-05-18 00:00:00,2020-02-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
94597-48T,ResoluteAI,3.82,2017-09-18 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120416-77T,ResoluteAI,0.89,2019-07-02 00:00:00,2017-09-18 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170452-90T,ResoluteAI,1.34,2021-04-14 00:00:00,2019-07-02 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
190645-30T,ResoluteAI,3.17,2022-10-17 00:00:00,2021-04-14 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
131124-25T,ZShield,1.2,2014-08-05 00:00:00,2014-01-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131124-16T,ZShield,7.22,2015-06-01 00:00:00,2014-08-05 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
131124-34T,ZShield,0,2017-03-01 00:00:00,2015-06-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
186032-98T,ZShield,0,2022-01-04 00:00:00,2017-03-01 00:00:00,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
118321-57T,Ridge-i (TKS: 5572),5.99,2019-04-04 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178606-00T,Ridge-i (TKS: 5572),6.18,2021-01-31 00:00:00,2019-04-04 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
218986-30T,Ridge-i (TKS: 5572),0,2022-09-15 00:00:00,2021-01-31 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
247051-27T,DatologyAI,10.79,2024-02-22 00:00:00,2023-01-01 00:00:00,2023,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258867-10T,DatologyAI,42.55,2024-03-08 00:00:00,2024-02-22 00:00:00,2023,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92303-38T,Waste Robotics,0,2017-07-14 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
154986-85T,Waste Robotics,0.93,2019-03-07 00:00:00,2017-07-14 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
154988-20T,Waste Robotics,1.27,2019-03-08 00:00:00,2019-03-07 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262354-60T,Waste Robotics,0,2020-01-01 00:00:00,2019-03-08 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
170056-45T,Waste Robotics,0,2021-03-17 00:00:00,2020-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
239456-98T,Waste Robotics,6.8,2023-09-07 00:00:00,2021-03-17 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37946-53T,Clarifai,10.47,2015-04-29 00:00:00,2013-01-01 00:00:00,2013,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73741-51T,Clarifai,0,2016-08-01 00:00:00,2015-04-29 00:00:00,2013,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0
77549-05T,Clarifai,26.81,2016-10-12 00:00:00,2016-08-01 00:00:00,2013,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
181773-01T,Clarifai,51.51,2021-10-15 00:00:00,2016-10-12 00:00:00,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
88154-56T,Edyza,0.03,2017-05-23 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
214144-39T,Anastasia,0.23,2017-06-01 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170281-54T,Anastasia,1.02,2020-10-01 00:00:00,2017-06-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
167872-15T,Venuelytics,0.54,2021-03-04 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274344-67T,Intelligyn,0,2024-01-01 00:00:00,2022-01-01 00:00:00,2022,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92204-38T,AFanta,1.4,2017-04-07 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241399-54T,Ingage.ai,0.81,2015-01-01 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121661-11T,Hazen.ai,0,2019-08-18 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185287-06T,Hazen.ai,0,2021-07-15 00:00:00,2019-08-18 00:00:00,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75453-13T,Kheiron Medical Technologies,0.02,2016-09-06 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
83062-54T,Kheiron Medical Technologies,2.84,2017-04-05 00:00:00,2016-09-06 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
265153-69T,Kheiron Medical Technologies,0,2018-01-01 00:00:00,2017-04-05 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
153558-19T,Kheiron Medical Technologies,0.22,2018-03-01 00:00:00,2018-01-01 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93191-50T,Kheiron Medical Technologies,3.59,2018-04-26 00:00:00,2018-03-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115534-72T,Kheiron Medical Technologies,0.05,2018-10-18 00:00:00,2018-04-26 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123778-72T,Kheiron Medical Technologies,22.2,2019-08-27 00:00:00,2018-10-18 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217493-47T,Kheiron Medical Technologies,0.29,2020-06-01 00:00:00,2019-08-27 00:00:00,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248182-30T,Kheiron Medical Technologies,0,2020-06-01 00:00:00,2020-06-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
198896-95T,Kheiron Medical Technologies,7.18,2024-04-04 00:00:00,2020-06-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
203466-25T,oPro.ai,1.23,2021-08-31 00:00:00,2021-01-01 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210235-51T,oPro.ai,3.0,2022-12-08 00:00:00,2021-08-31 00:00:00,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
190768-60T,Workpack (Business/Productivity Software),0.99,2022-03-22 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221190-31T,Workpack (Business/Productivity Software),0,2023-02-17 00:00:00,2022-03-22 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
256452-94T,Workpack (Business/Productivity Software),0,2024-01-01 00:00:00,2023-02-17 00:00:00,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
160212-52T,Helia,2.54,2020-11-24 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87837-49T,Cron AI,0.58,2016-11-18 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224408-98T,Cron AI,0.43,2017-08-16 00:00:00,2016-11-18 00:00:00,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
102181-60T,Cron AI,0.02,2018-01-01 00:00:00,2017-08-16 00:00:00,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
224408-80T,Cron AI,0.69,2018-06-20 00:00:00,2018-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
128656-54T,Cron AI,0,2019-03-01 00:00:00,2018-06-20 00:00:00,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
224408-62T,Cron AI,0.35,2020-06-08 00:00:00,2019-03-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
171941-95T,Cron AI,3.32,2021-05-11 00:00:00,2020-06-08 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211459-69T,Cron AI,0.01,2021-09-14 00:00:00,2021-05-11 00:00:00,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
224377-66T,Cron AI,0.54,2022-04-18 00:00:00,2021-09-14 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
224363-44T,Cron AI,0.37,2023-06-01 00:00:00,2022-04-18 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133217-74T,Welkin and Meraki,24.3,2018-06-01 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156694-78T,Welkin and Meraki,2.5,2019-06-01 00:00:00,2018-06-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
93712-33T,NovuMind,14.4,2016-12-25 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100059-22T,NovuMind,0,2018-01-15 00:00:00,2016-12-25 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
135147-25T,Simplifai Labs,0.45,2019-10-14 00:00:00,2018-01-01 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
135295-66T,Simplifai Labs,0,2020-03-09 00:00:00,2019-10-14 00:00:00,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
101845-54T,Skelter Labs,7.52,2018-02-21 00:00:00,2015-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123221-26T,Skelter Labs,0,2018-09-05 00:00:00,2018-02-21 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
141072-94T,Skelter Labs,22.38,2021-01-01 00:00:00,2018-09-05 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
260572-06T,Skelter Labs,0,2023-01-01 00:00:00,2021-01-01 00:00:00,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61745-77T,Neomatix,2.31,2012-10-25 00:00:00,2011-01-01 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88560-46T,Neomatix,0,2013-08-25 00:00:00,2012-10-25 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
88699-33T,Neomatix,0,2016-01-01 00:00:00,2013-08-25 00:00:00,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85674-34T,Neomatix,0.13,2016-10-27 00:00:00,2016-01-01 00:00:00,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156177-82T,LauraMac,0,2019-01-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258325-84T,LauraMac,0,2024-05-01 00:00:00,2019-01-01 00:00:00,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
158423-14T,Prism.bio,0,2020-08-10 00:00:00,2020-01-01 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
263859-94T,Prism.bio,0,2021-12-10 00:00:00,2020-08-10 00:00:00,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
191391-04T,Prism.bio,0,2022-01-31 00:00:00,2021-12-10 00:00:00,2020,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
126448-39T,Tootee AI,0,2017-05-08 00:00:00,2017-01-01 00:00:00,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
164240-92T,Kuandeng Technology,0,2017-08-18 00:00:00,2016-01-01 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119260-90T,Kuandeng Technology,12.8,2018-02-27 00:00:00,2017-08-18 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
124693-12T,Kuandeng Technology,12.78,2019-10-14 00:00:00,2018-02-27 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
164241-10T,Kuandeng Technology,12.71,2020-12-11 00:00:00,2019-10-14 00:00:00,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
